Num,Lat_index,Lon_index,Lat,Lon,clustering_7
4760,172,99,46.5625,-112.5625,4
4761,172,100,46.5625,-112.4375,4
4762,172,101,46.5625,-112.3125,4
4763,172,102,46.5625,-112.1875,4
4764,172,103,46.5625,-112.0625,4
4765,172,104,46.5625,-111.9375,4
4766,172,105,46.5625,-111.8125,4
4767,172,108,46.5625,-111.4375,2
4768,172,109,46.5625,-111.3125,2
4769,172,110,46.5625,-111.1875,4
4770,172,111,46.5625,-111.0625,4
4771,172,112,46.5625,-110.9375,4
4772,172,113,46.5625,-110.8125,4
4773,172,114,46.5625,-110.6875,4
4774,172,115,46.5625,-110.5625,4
4775,172,116,46.5625,-110.4375,4
4776,172,117,46.5625,-110.3125,4
4777,172,118,46.5625,-110.1875,4
4778,172,119,46.5625,-110.0625,4
4779,172,120,46.5625,-109.9375,4
4780,172,121,46.5625,-109.8125,4
4781,172,122,46.5625,-109.6875,4
4782,172,123,46.5625,-109.5625,4
4783,172,124,46.5625,-109.4375,4
4784,172,125,46.5625,-109.3125,4
4785,172,126,46.5625,-109.1875,4
4786,172,127,46.5625,-109.0625,4
4787,172,128,46.5625,-108.9375,4
4788,172,129,46.5625,-108.8125,4
4789,172,130,46.5625,-108.6875,4
4790,172,131,46.5625,-108.5625,4
4791,172,132,46.5625,-108.4375,4
4792,172,133,46.5625,-108.3125,5
4793,172,134,46.5625,-108.1875,5
4794,172,135,46.5625,-108.0625,5
4795,172,136,46.5625,-107.9375,5
4796,172,137,46.5625,-107.8125,5
4797,172,138,46.5625,-107.6875,5
4798,172,139,46.5625,-107.5625,5
4799,172,140,46.5625,-107.4375,4
4800,172,141,46.5625,-107.3125,5
4801,172,142,46.5625,-107.1875,5
4802,172,143,46.5625,-107.0625,5
4803,172,144,46.5625,-106.9375,5
4804,172,145,46.5625,-106.8125,5
4805,172,146,46.5625,-106.6875,5
4806,172,147,46.5625,-106.5625,5
4807,172,148,46.5625,-106.4375,5
4808,172,149,46.5625,-106.3125,5
4809,172,150,46.5625,-106.1875,5
4810,172,151,46.5625,-106.0625,5
4811,172,152,46.5625,-105.9375,5
4812,172,153,46.5625,-105.8125,5
4813,172,154,46.5625,-105.6875,5
4814,172,155,46.5625,-105.5625,5
4815,172,156,46.5625,-105.4375,5
4816,172,157,46.5625,-105.3125,5
4817,172,158,46.5625,-105.1875,5
4818,172,159,46.5625,-105.0625,5
4819,172,160,46.5625,-104.9375,5
4820,172,161,46.5625,-104.8125,5
4821,172,162,46.5625,-104.6875,5
4822,172,163,46.5625,-104.5625,5
4823,172,164,46.5625,-104.4375,5
4824,172,165,46.5625,-104.3125,5
4825,172,166,46.5625,-104.1875,5
4826,172,167,46.5625,-104.0625,5
4827,172,168,46.5625,-103.9375,5
4828,172,169,46.5625,-103.8125,5
4829,172,170,46.5625,-103.6875,5
4830,172,171,46.5625,-103.5625,5
4831,172,172,46.5625,-103.4375,5
4832,172,173,46.5625,-103.3125,5
4833,172,174,46.5625,-103.1875,5
4834,172,175,46.5625,-103.0625,5
4835,172,176,46.5625,-102.9375,7
4836,172,177,46.5625,-102.8125,7
4837,172,178,46.5625,-102.6875,7
4838,172,179,46.5625,-102.5625,7
4839,172,180,46.5625,-102.4375,7
4840,172,181,46.5625,-102.3125,7
4841,172,182,46.5625,-102.1875,5
4842,172,183,46.5625,-102.0625,5
4843,172,184,46.5625,-101.9375,5
4844,172,185,46.5625,-101.8125,5
4845,172,186,46.5625,-101.6875,5
4846,172,187,46.5625,-101.5625,5
4847,172,188,46.5625,-101.4375,7
4848,172,189,46.5625,-101.3125,7
4849,172,190,46.5625,-101.1875,7
4850,172,191,46.5625,-101.0625,7
4851,172,192,46.5625,-100.9375,7
4852,172,193,46.5625,-100.8125,5
4853,172,194,46.5625,-100.6875,7
4854,172,196,46.5625,-100.4375,7
4855,172,197,46.5625,-100.3125,7
4856,172,198,46.5625,-100.1875,7
4857,172,199,46.5625,-100.0625,6
4858,172,200,46.5625,-99.9375,6
4859,172,201,46.5625,-99.8125,6
4860,172,202,46.5625,-99.6875,6
4861,172,203,46.5625,-99.5625,6
4862,172,204,46.5625,-99.4375,6
4863,172,205,46.5625,-99.3125,6
4864,172,206,46.5625,-99.1875,6
4865,172,207,46.5625,-99.0625,6
4866,172,208,46.5625,-98.9375,6
4867,172,209,46.5625,-98.8125,6
4868,172,210,46.5625,-98.6875,6
4869,172,211,46.5625,-98.5625,6
4870,172,212,46.5625,-98.4375,6
4871,172,213,46.5625,-98.3125,6
4872,172,214,46.5625,-98.1875,6
4873,172,215,46.5625,-98.0625,6
4874,172,216,46.5625,-97.9375,6
4875,172,217,46.5625,-97.8125,6
4876,172,218,46.5625,-97.6875,6
4877,172,219,46.5625,-97.5625,6
4878,172,220,46.5625,-97.4375,6
4879,172,221,46.5625,-97.3125,6
4880,172,222,46.5625,-97.1875,6
4881,172,223,46.5625,-97.0625,6
4882,172,224,46.5625,-96.9375,6
4883,172,225,46.5625,-96.8125,6
4884,172,226,46.5625,-96.6875,6
4885,172,227,46.5625,-96.5625,6
4886,172,228,46.5625,-96.4375,6
4887,172,229,46.5625,-96.3125,6
4888,172,230,46.5625,-96.1875,6
4889,172,234,46.5625,-95.6875,6
4890,172,235,46.5625,-95.5625,6
4891,172,236,46.5625,-95.4375,6
4892,172,237,46.5625,-95.3125,6
4893,172,238,46.5625,-95.1875,6
4894,172,239,46.5625,-95.0625,6
4895,172,240,46.5625,-94.9375,6
4896,172,241,46.5625,-94.8125,7
4897,172,242,46.5625,-94.6875,1
4898,172,243,46.5625,-94.5625,1
4899,172,244,46.5625,-94.4375,7
4900,172,245,46.5625,-94.3125,7
4901,172,248,46.5625,-93.9375,1
4902,172,249,46.5625,-93.8125,1
4903,172,250,46.5625,-93.6875,1
4904,172,251,46.5625,-93.5625,1
4905,172,252,46.5625,-93.4375,1
4906,172,253,46.5625,-93.3125,1
4907,172,254,46.5625,-93.1875,1
4908,172,255,46.5625,-93.0625,1
4909,172,256,46.5625,-92.9375,1
4910,172,257,46.5625,-92.8125,1
4911,172,258,46.5625,-92.6875,1
4912,172,259,46.5625,-92.5625,1
4913,172,260,46.5625,-92.4375,1
4914,172,261,46.5625,-92.3125,1
4915,172,262,46.5625,-92.1875,1
4916,172,263,46.5625,-92.0625,1
4917,172,264,46.5625,-91.9375,1
4918,172,265,46.5625,-91.8125,1
4919,172,266,46.5625,-91.6875,1
4920,172,267,46.5625,-91.5625,1
4921,172,268,46.5625,-91.4375,1
4922,172,269,46.5625,-91.3125,1
4923,172,270,46.5625,-91.1875,1
4924,172,271,46.5625,-91.0625,1
4925,172,274,46.5625,-90.6875,1
4926,172,278,46.5625,-90.1875,1
4927,172,279,46.5625,-90.0625,1
4928,172,280,46.5625,-89.9375,1
4929,172,281,46.5625,-89.8125,1
4930,172,282,46.5625,-89.6875,1
4931,172,283,46.5625,-89.5625,1
4932,172,284,46.5625,-89.4375,1
4933,172,285,46.5625,-89.3125,1
4934,172,286,46.5625,-89.1875,1
4935,172,287,46.5625,-89.0625,1
4936,172,288,46.5625,-88.9375,1
4937,172,289,46.5625,-88.8125,1
4938,172,290,46.5625,-88.6875,1
4939,172,291,46.5625,-88.5625,1
4940,172,292,46.5625,-88.4375,1
4941,172,293,46.5625,-88.3125,1
4942,172,294,46.5625,-88.1875,1
4943,172,295,46.5625,-88.0625,1
4944,172,296,46.5625,-87.9375,1
4945,172,297,46.5625,-87.8125,1
4946,172,298,46.5625,-87.6875,1
4947,172,299,46.5625,-87.5625,1
4948,172,310,46.5625,-86.1875,1
4949,172,311,46.5625,-86.0625,1
4950,172,312,46.5625,-85.9375,1
4951,172,313,46.5625,-85.8125,1
4952,172,314,46.5625,-85.6875,1
4953,172,315,46.5625,-85.5625,2
4954,172,316,46.5625,-85.4375,1
4955,172,317,46.5625,-85.3125,1
4956,172,318,46.5625,-85.1875,1
4957,172,440,46.5625,-69.9375,2
4958,172,441,46.5625,-69.8125,2
4959,172,442,46.5625,-69.6875,2
4960,172,443,46.5625,-69.5625,2
4961,172,444,46.5625,-69.4375,1
4962,172,445,46.5625,-69.3125,1
4963,172,446,46.5625,-69.1875,1
4964,172,447,46.5625,-69.0625,1
4965,172,448,46.5625,-68.9375,1
4966,172,449,46.5625,-68.8125,1
4967,172,450,46.5625,-68.6875,1
4968,172,451,46.5625,-68.5625,1
4969,172,452,46.5625,-68.4375,1
4970,172,453,46.5625,-68.3125,1
4971,172,455,46.5625,-68.0625,1
4972,172,456,46.5625,-67.9375,7
4973,172,457,46.5625,-67.8125,7
4974,171,8,46.4375,-123.9375,2
4975,171,9,46.4375,-123.8125,2
4976,171,10,46.4375,-123.6875,2
4977,171,11,46.4375,-123.5625,2
4978,171,12,46.4375,-123.4375,2
4979,171,13,46.4375,-123.3125,2
4980,171,14,46.4375,-123.1875,2
4981,171,15,46.4375,-123.0625,2
4982,171,16,46.4375,-122.9375,2
4983,171,17,46.4375,-122.8125,7
4984,171,18,46.4375,-122.6875,2
4985,171,19,46.4375,-122.5625,2
4986,171,20,46.4375,-122.4375,2
4987,171,21,46.4375,-122.3125,2
4988,171,22,46.4375,-122.1875,2
4989,171,23,46.4375,-122.0625,2
4990,171,24,46.4375,-121.9375,2
4991,171,25,46.4375,-121.8125,2
4992,171,26,46.4375,-121.6875,2
4993,171,27,46.4375,-121.5625,2
4994,171,28,46.4375,-121.4375,2
4995,171,29,46.4375,-121.3125,2
4996,171,30,46.4375,-121.1875,2
4997,171,31,46.4375,-121.0625,2
4998,171,32,46.4375,-120.9375,4
4999,171,33,46.4375,-120.8125,4
5000,171,34,46.4375,-120.6875,5
5001,171,35,46.4375,-120.5625,5
5002,171,36,46.4375,-120.4375,6
5003,171,37,46.4375,-120.3125,6
5004,171,38,46.4375,-120.1875,1
5005,171,39,46.4375,-120.0625,1
5006,171,40,46.4375,-119.9375,4
5007,171,41,46.4375,-119.8125,4
5008,171,42,46.4375,-119.6875,4
5009,171,43,46.4375,-119.5625,5
5010,171,44,46.4375,-119.4375,5
5011,171,45,46.4375,-119.3125,5
5012,171,46,46.4375,-119.1875,6
5013,171,47,46.4375,-119.0625,6
5014,171,48,46.4375,-118.9375,5
5015,171,49,46.4375,-118.8125,5
5016,171,50,46.4375,-118.6875,5
5017,171,51,46.4375,-118.5625,5
5018,171,52,46.4375,-118.4375,7
5019,171,53,46.4375,-118.3125,7
5020,171,54,46.4375,-118.1875,7
5021,171,55,46.4375,-118.0625,4
5022,171,56,46.4375,-117.9375,4
5023,171,57,46.4375,-117.8125,4
5024,171,58,46.4375,-117.6875,4
5025,171,59,46.4375,-117.5625,4
5026,171,60,46.4375,-117.4375,4
5027,171,61,46.4375,-117.3125,4
5028,171,62,46.4375,-117.1875,4
5029,171,63,46.4375,-117.0625,1
5030,171,64,46.4375,-116.9375,1
5031,171,65,46.4375,-116.8125,1
5032,171,66,46.4375,-116.6875,1
5033,171,67,46.4375,-116.5625,1
5034,171,68,46.4375,-116.4375,1
5035,171,69,46.4375,-116.3125,1
5036,171,70,46.4375,-116.1875,2
5037,171,71,46.4375,-116.0625,2
5038,171,72,46.4375,-115.9375,2
5039,171,73,46.4375,-115.8125,2
5040,171,74,46.4375,-115.6875,2
5041,171,75,46.4375,-115.5625,2
5042,171,76,46.4375,-115.4375,2
5043,171,77,46.4375,-115.3125,2
5044,171,78,46.4375,-115.1875,2
5045,171,79,46.4375,-115.0625,2
5046,171,80,46.4375,-114.9375,2
5047,171,81,46.4375,-114.8125,2
5048,171,82,46.4375,-114.6875,2
5049,171,83,46.4375,-114.5625,2
5050,171,84,46.4375,-114.4375,2
5051,171,85,46.4375,-114.3125,2
5052,171,86,46.4375,-114.1875,4
5053,171,87,46.4375,-114.0625,4
5054,171,88,46.4375,-113.9375,2
5055,171,89,46.4375,-113.8125,2
5056,171,90,46.4375,-113.6875,2
5057,171,91,46.4375,-113.5625,2
5058,171,92,46.4375,-113.4375,4
5059,171,93,46.4375,-113.3125,4
5060,171,94,46.4375,-113.1875,2
5061,171,95,46.4375,-113.0625,2
5062,171,96,46.4375,-112.9375,4
5063,171,97,46.4375,-112.8125,4
5064,171,98,46.4375,-112.6875,4
5065,171,99,46.4375,-112.5625,4
5066,171,100,46.4375,-112.4375,2
5067,171,101,46.4375,-112.3125,2
5068,171,102,46.4375,-112.1875,4
5069,171,103,46.4375,-112.0625,4
5070,171,104,46.4375,-111.9375,2
5071,171,105,46.4375,-111.8125,2
5072,171,106,46.4375,-111.6875,4
5073,171,108,46.4375,-111.4375,4
5074,171,109,46.4375,-111.3125,4
5075,171,110,46.4375,-111.1875,4
5076,171,111,46.4375,-111.0625,4
5077,171,112,46.4375,-110.9375,4
5078,171,113,46.4375,-110.8125,4
5079,171,114,46.4375,-110.6875,4
5080,171,115,46.4375,-110.5625,4
5081,171,116,46.4375,-110.4375,4
5082,171,117,46.4375,-110.3125,4
5083,171,118,46.4375,-110.1875,4
5084,171,119,46.4375,-110.0625,4
5085,171,120,46.4375,-109.9375,4
5086,171,121,46.4375,-109.8125,4
5087,171,122,46.4375,-109.6875,4
5088,171,123,46.4375,-109.5625,4
5089,171,124,46.4375,-109.4375,4
5090,171,125,46.4375,-109.3125,4
5091,171,126,46.4375,-109.1875,4
5092,171,127,46.4375,-109.0625,4
5093,171,128,46.4375,-108.9375,4
5094,171,129,46.4375,-108.8125,4
5095,171,130,46.4375,-108.6875,4
5096,171,131,46.4375,-108.5625,4
5097,171,132,46.4375,-108.4375,4
5098,171,133,46.4375,-108.3125,4
5099,171,134,46.4375,-108.1875,4
5100,171,135,46.4375,-108.0625,4
5101,171,136,46.4375,-107.9375,5
5102,171,137,46.4375,-107.8125,5
5103,171,138,46.4375,-107.6875,5
5104,171,139,46.4375,-107.5625,5
5105,171,140,46.4375,-107.4375,5
5106,171,141,46.4375,-107.3125,5
5107,171,142,46.4375,-107.1875,5
5108,171,143,46.4375,-107.0625,5
5109,171,144,46.4375,-106.9375,5
5110,171,145,46.4375,-106.8125,5
5111,171,146,46.4375,-106.6875,5
5112,171,147,46.4375,-106.5625,5
5113,171,148,46.4375,-106.4375,5
5114,171,149,46.4375,-106.3125,5
5115,171,150,46.4375,-106.1875,5
5116,171,151,46.4375,-106.0625,5
5117,171,152,46.4375,-105.9375,5
5118,171,153,46.4375,-105.8125,5
5119,171,154,46.4375,-105.6875,5
5120,171,155,46.4375,-105.5625,5
5121,171,156,46.4375,-105.4375,5
5122,171,157,46.4375,-105.3125,5
5123,171,158,46.4375,-105.1875,5
5124,171,159,46.4375,-105.0625,5
5125,171,160,46.4375,-104.9375,5
5126,171,161,46.4375,-104.8125,5
5127,171,162,46.4375,-104.6875,5
5128,171,163,46.4375,-104.5625,5
5129,171,164,46.4375,-104.4375,5
5130,171,165,46.4375,-104.3125,5
5131,171,166,46.4375,-104.1875,5
5132,171,167,46.4375,-104.0625,5
5133,171,168,46.4375,-103.9375,5
5134,171,169,46.4375,-103.8125,5
5135,171,170,46.4375,-103.6875,5
5136,171,171,46.4375,-103.5625,5
5137,171,172,46.4375,-103.4375,5
5138,171,173,46.4375,-103.3125,5
5139,171,174,46.4375,-103.1875,7
5140,171,175,46.4375,-103.0625,7
5141,171,176,46.4375,-102.9375,7
5142,171,177,46.4375,-102.8125,7
5143,171,178,46.4375,-102.6875,7
5144,171,179,46.4375,-102.5625,7
5145,171,180,46.4375,-102.4375,7
5146,171,181,46.4375,-102.3125,7
5147,171,182,46.4375,-102.1875,7
5148,171,183,46.4375,-102.0625,7
5149,171,184,46.4375,-101.9375,5
5150,171,185,46.4375,-101.8125,5
5151,171,186,46.4375,-101.6875,5
5152,171,187,46.4375,-101.5625,5
5153,171,188,46.4375,-101.4375,5
5154,171,189,46.4375,-101.3125,7
5155,171,190,46.4375,-101.1875,5
5156,171,191,46.4375,-101.0625,5
5157,171,192,46.4375,-100.9375,5
5158,171,193,46.4375,-100.8125,5
5159,171,194,46.4375,-100.6875,5
5160,171,196,46.4375,-100.4375,7
5161,171,197,46.4375,-100.3125,7
5162,171,198,46.4375,-100.1875,7
5163,171,199,46.4375,-100.0625,7
5164,171,200,46.4375,-99.9375,7
5165,171,201,46.4375,-99.8125,6
5166,171,202,46.4375,-99.6875,6
5167,171,203,46.4375,-99.5625,6
5168,171,204,46.4375,-99.4375,6
5169,171,205,46.4375,-99.3125,6
5170,171,206,46.4375,-99.1875,6
5171,171,207,46.4375,-99.0625,6
5172,171,208,46.4375,-98.9375,6
5173,171,209,46.4375,-98.8125,6
5174,171,210,46.4375,-98.6875,6
5175,171,211,46.4375,-98.5625,6
5176,171,212,46.4375,-98.4375,6
5177,171,213,46.4375,-98.3125,6
5178,171,214,46.4375,-98.1875,6
5179,171,215,46.4375,-98.0625,6
5180,171,216,46.4375,-97.9375,6
5181,171,217,46.4375,-97.8125,6
5182,171,218,46.4375,-97.6875,6
5183,171,219,46.4375,-97.5625,6
5184,171,220,46.4375,-97.4375,6
5185,171,221,46.4375,-97.3125,6
5186,171,222,46.4375,-97.1875,6
5187,171,223,46.4375,-97.0625,6
5188,171,224,46.4375,-96.9375,6
5189,171,225,46.4375,-96.8125,6
5190,171,226,46.4375,-96.6875,6
5191,171,227,46.4375,-96.5625,6
5192,171,228,46.4375,-96.4375,6
5193,171,229,46.4375,-96.3125,6
5194,171,230,46.4375,-96.1875,6
5195,171,231,46.4375,-96.0625,6
5196,171,232,46.4375,-95.9375,6
5197,171,236,46.4375,-95.4375,6
5198,171,237,46.4375,-95.3125,6
5199,171,238,46.4375,-95.1875,6
5200,171,239,46.4375,-95.0625,6
5201,171,240,46.4375,-94.9375,6
5202,171,241,46.4375,-94.8125,6
5203,171,242,46.4375,-94.6875,7
5204,171,243,46.4375,-94.5625,7
5205,171,244,46.4375,-94.4375,1
5206,171,247,46.4375,-94.0625,7
5207,171,248,46.4375,-93.9375,1
5208,171,250,46.4375,-93.6875,1
5209,171,251,46.4375,-93.5625,1
5210,171,252,46.4375,-93.4375,1
5211,171,253,46.4375,-93.3125,1
5212,171,254,46.4375,-93.1875,1
5213,171,255,46.4375,-93.0625,1
5214,171,256,46.4375,-92.9375,7
5215,171,257,46.4375,-92.8125,7
5216,171,258,46.4375,-92.6875,1
5217,171,259,46.4375,-92.5625,1
5218,171,260,46.4375,-92.4375,1
5219,171,261,46.4375,-92.3125,1
5220,171,262,46.4375,-92.1875,1
5221,171,263,46.4375,-92.0625,1
5222,171,264,46.4375,-91.9375,1
5223,171,265,46.4375,-91.8125,1
5224,171,266,46.4375,-91.6875,1
5225,171,267,46.4375,-91.5625,1
5226,171,268,46.4375,-91.4375,1
5227,171,269,46.4375,-91.3125,1
5228,171,270,46.4375,-91.1875,1
5229,171,271,46.4375,-91.0625,1
5230,171,272,46.4375,-90.9375,1
5231,171,273,46.4375,-90.8125,1
5232,171,274,46.4375,-90.6875,1
5233,171,275,46.4375,-90.5625,1
5234,171,276,46.4375,-90.4375,1
5235,171,277,46.4375,-90.3125,1
5236,171,278,46.4375,-90.1875,1
5237,171,279,46.4375,-90.0625,1
5238,171,280,46.4375,-89.9375,1
5239,171,281,46.4375,-89.8125,1
5240,171,282,46.4375,-89.6875,1
5241,171,284,46.4375,-89.4375,1
5242,171,285,46.4375,-89.3125,1
5243,171,286,46.4375,-89.1875,1
5244,171,287,46.4375,-89.0625,1
5245,171,288,46.4375,-88.9375,1
5246,171,289,46.4375,-88.8125,1
5247,171,290,46.4375,-88.6875,1
5248,171,291,46.4375,-88.5625,1
5249,171,292,46.4375,-88.4375,1
5250,171,293,46.4375,-88.3125,1
5251,171,294,46.4375,-88.1875,1
5252,171,295,46.4375,-88.0625,1
5253,171,296,46.4375,-87.9375,1
5254,171,297,46.4375,-87.8125,1
5255,171,298,46.4375,-87.6875,1
5256,171,299,46.4375,-87.5625,1
5257,171,300,46.4375,-87.4375,1
5258,171,303,46.4375,-87.0625,1
5259,171,308,46.4375,-86.4375,1
5260,171,309,46.4375,-86.3125,1
5261,171,310,46.4375,-86.1875,1
5262,171,311,46.4375,-86.0625,1
5263,171,312,46.4375,-85.9375,1
5264,171,313,46.4375,-85.8125,1
5265,171,314,46.4375,-85.6875,1
5266,171,315,46.4375,-85.5625,1
5267,171,316,46.4375,-85.4375,1
5268,171,317,46.4375,-85.3125,1
5269,171,318,46.4375,-85.1875,1
5270,171,319,46.4375,-85.0625,1
5271,171,439,46.4375,-70.0625,1
5272,171,440,46.4375,-69.9375,2
5273,171,441,46.4375,-69.8125,2
5274,171,442,46.4375,-69.6875,1
5275,171,443,46.4375,-69.5625,1
5276,171,444,46.4375,-69.4375,2
5277,171,446,46.4375,-69.1875,1
5278,171,447,46.4375,-69.0625,1
5279,171,448,46.4375,-68.9375,2
5280,171,449,46.4375,-68.8125,1
5281,171,450,46.4375,-68.6875,2
5282,171,451,46.4375,-68.5625,1
5283,171,452,46.4375,-68.4375,2
5284,171,453,46.4375,-68.3125,2
5285,171,454,46.4375,-68.1875,1
5286,171,455,46.4375,-68.0625,2
5287,171,456,46.4375,-67.9375,1
5288,171,457,46.4375,-67.8125,1
5289,170,7,46.3125,-124.0625,5
5290,170,8,46.3125,-123.9375,2
5291,170,9,46.3125,-123.8125,2
5292,170,10,46.3125,-123.6875,2
5293,170,11,46.3125,-123.5625,2
5294,170,12,46.3125,-123.4375,2
5295,170,13,46.3125,-123.3125,2
5296,170,14,46.3125,-123.1875,2
5297,170,15,46.3125,-123.0625,2
5298,170,16,46.3125,-122.9375,2
5299,170,17,46.3125,-122.8125,2
5300,170,18,46.3125,-122.6875,2
5301,170,19,46.3125,-122.5625,2
5302,170,20,46.3125,-122.4375,2
5303,170,21,46.3125,-122.3125,2
5304,170,22,46.3125,-122.1875,2
5305,170,23,46.3125,-122.0625,2
5306,170,24,46.3125,-121.9375,2
5307,170,25,46.3125,-121.8125,2
5308,170,26,46.3125,-121.6875,2
5309,170,27,46.3125,-121.5625,2
5310,170,28,46.3125,-121.4375,2
5311,170,29,46.3125,-121.3125,2
5312,170,30,46.3125,-121.1875,2
5313,170,31,46.3125,-121.0625,2
5314,170,32,46.3125,-120.9375,2
5315,170,33,46.3125,-120.8125,4
5316,170,34,46.3125,-120.6875,4
5317,170,35,46.3125,-120.5625,5
5318,170,36,46.3125,-120.4375,4
5319,170,37,46.3125,-120.3125,5
5320,170,38,46.3125,-120.1875,6
5321,170,39,46.3125,-120.0625,6
5322,170,40,46.3125,-119.9375,5
5323,170,41,46.3125,-119.8125,5
5324,170,42,46.3125,-119.6875,5
5325,170,43,46.3125,-119.5625,5
5326,170,44,46.3125,-119.4375,5
5327,170,45,46.3125,-119.3125,5
5328,170,46,46.3125,-119.1875,6
5329,170,47,46.3125,-119.0625,6
5330,170,48,46.3125,-118.9375,5
5331,170,49,46.3125,-118.8125,5
5332,170,50,46.3125,-118.6875,7
5333,170,51,46.3125,-118.5625,7
5334,170,52,46.3125,-118.4375,7
5335,170,53,46.3125,-118.3125,1
5336,170,54,46.3125,-118.1875,1
5337,170,55,46.3125,-118.0625,1
5338,170,56,46.3125,-117.9375,4
5339,170,57,46.3125,-117.8125,4
5340,170,58,46.3125,-117.6875,4
5341,170,59,46.3125,-117.5625,4
5342,170,60,46.3125,-117.4375,4
5343,170,61,46.3125,-117.3125,4
5344,170,62,46.3125,-117.1875,4
5345,170,63,46.3125,-117.0625,1
5346,170,64,46.3125,-116.9375,1
5347,170,65,46.3125,-116.8125,1
5348,170,66,46.3125,-116.6875,1
5349,170,67,46.3125,-116.5625,1
5350,170,68,46.3125,-116.4375,1
5351,170,69,46.3125,-116.3125,1
5352,170,70,46.3125,-116.1875,2
5353,170,71,46.3125,-116.0625,2
5354,170,72,46.3125,-115.9375,2
5355,170,73,46.3125,-115.8125,2
5356,170,74,46.3125,-115.6875,2
5357,170,75,46.3125,-115.5625,2
5358,170,76,46.3125,-115.4375,2
5359,170,77,46.3125,-115.3125,2
5360,170,78,46.3125,-115.1875,2
5361,170,79,46.3125,-115.0625,2
5362,170,80,46.3125,-114.9375,2
5363,170,81,46.3125,-114.8125,2
5364,170,82,46.3125,-114.6875,2
5365,170,83,46.3125,-114.5625,2
5366,170,84,46.3125,-114.4375,2
5367,170,85,46.3125,-114.3125,2
5368,170,86,46.3125,-114.1875,4
5369,170,87,46.3125,-114.0625,4
5370,170,88,46.3125,-113.9375,2
5371,170,89,46.3125,-113.8125,2
5372,170,90,46.3125,-113.6875,2
5373,170,91,46.3125,-113.5625,2
5374,170,92,46.3125,-113.4375,4
5375,170,93,46.3125,-113.3125,4
5376,170,94,46.3125,-113.1875,2
5377,170,95,46.3125,-113.0625,2
5378,170,96,46.3125,-112.9375,4
5379,170,97,46.3125,-112.8125,4
5380,170,98,46.3125,-112.6875,4
5381,170,99,46.3125,-112.5625,4
5382,170,100,46.3125,-112.4375,2
5383,170,101,46.3125,-112.3125,2
5384,170,102,46.3125,-112.1875,4
5385,170,103,46.3125,-112.0625,4
5386,170,104,46.3125,-111.9375,2
5387,170,105,46.3125,-111.8125,2
5388,170,106,46.3125,-111.6875,4
5389,170,108,46.3125,-111.4375,4
5390,170,109,46.3125,-111.3125,4
5391,170,110,46.3125,-111.1875,4
5392,170,111,46.3125,-111.0625,4
5393,170,112,46.3125,-110.9375,4
5394,170,113,46.3125,-110.8125,4
5395,170,114,46.3125,-110.6875,4
5396,170,115,46.3125,-110.5625,4
5397,170,116,46.3125,-110.4375,4
5398,170,117,46.3125,-110.3125,4
5399,170,118,46.3125,-110.1875,4
5400,170,119,46.3125,-110.0625,4
5401,170,120,46.3125,-109.9375,4
5402,170,121,46.3125,-109.8125,4
5403,170,122,46.3125,-109.6875,4
5404,170,123,46.3125,-109.5625,4
5405,170,124,46.3125,-109.4375,4
5406,170,125,46.3125,-109.3125,5
5407,170,126,46.3125,-109.1875,4
5408,170,127,46.3125,-109.0625,4
5409,170,128,46.3125,-108.9375,4
5410,170,129,46.3125,-108.8125,4
5411,170,130,46.3125,-108.6875,4
5412,170,131,46.3125,-108.5625,4
5413,170,132,46.3125,-108.4375,4
5414,170,133,46.3125,-108.3125,4
5415,170,134,46.3125,-108.1875,4
5416,170,135,46.3125,-108.0625,4
5417,170,136,46.3125,-107.9375,4
5418,170,137,46.3125,-107.8125,4
5419,170,138,46.3125,-107.6875,4
5420,170,139,46.3125,-107.5625,5
5421,170,140,46.3125,-107.4375,4
5422,170,141,46.3125,-107.3125,5
5423,170,142,46.3125,-107.1875,5
5424,170,144,46.3125,-106.9375,5
5425,170,145,46.3125,-106.8125,5
5426,170,146,46.3125,-106.6875,5
5427,170,147,46.3125,-106.5625,5
5428,170,148,46.3125,-106.4375,5
5429,170,149,46.3125,-106.3125,5
5430,170,150,46.3125,-106.1875,5
5431,170,151,46.3125,-106.0625,5
5432,170,152,46.3125,-105.9375,5
5433,170,153,46.3125,-105.8125,5
5434,170,154,46.3125,-105.6875,5
5435,170,155,46.3125,-105.5625,5
5436,170,156,46.3125,-105.4375,5
5437,170,157,46.3125,-105.3125,5
5438,170,158,46.3125,-105.1875,5
5439,170,159,46.3125,-105.0625,5
5440,170,160,46.3125,-104.9375,5
5441,170,161,46.3125,-104.8125,5
5442,170,162,46.3125,-104.6875,5
5443,170,163,46.3125,-104.5625,5
5444,170,164,46.3125,-104.4375,5
5445,170,165,46.3125,-104.3125,5
5446,170,166,46.3125,-104.1875,5
5447,170,167,46.3125,-104.0625,5
5448,170,168,46.3125,-103.9375,5
5449,170,169,46.3125,-103.8125,5
5450,170,170,46.3125,-103.6875,5
5451,170,171,46.3125,-103.5625,5
5452,170,172,46.3125,-103.4375,5
5453,170,173,46.3125,-103.3125,5
5454,170,174,46.3125,-103.1875,7
5455,170,175,46.3125,-103.0625,7
5456,170,176,46.3125,-102.9375,7
5457,170,177,46.3125,-102.8125,7
